ApplStandard,Brand,Cap,CEC Cold,CEC_,Cold Prog,Cold Wat Cons,Combination,Conn_Mode,Country,delayStartMode,Depth,DetergentType,Height,Hot Wat Cons,internal_heater,Loading,MachineAction,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Test Prog Time,Tot Wat Cons,Type,WEI,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Galanz,6,58,265,"Cotton ""snowflake""",6.15,True,Dual,China,True,,Drum,,0.0,Yes on the warm wash program only,Front,,XQG60-A808TE,AS/NZS 2040.1:2005/Amdt 3:2010,3.47240571446,3.0,0.00013,0.4,Cotton standard 40,"Australia,Fiji,New Zealand,Other",0.4,62639,Approved,186.0,6.15,Drum,0.73,,2017-01-21,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,FISHER & PAYKEL,6.5,72,532,,64.57,False,Dual,Thailand,True,,Non Drum,,26.82,No,Top,Agitator,WA65T60GW*,AS/NZS 2040.1:2005/Amdt 3:2010,2.12914,2.0,0.0004,1.2,"Regular, Auto, Warm/Cold, Eco","Australia,Fiji,New Zealand",0.0,46038,Superseded,49.0,91.38,Non-Drum,0.69,,2014-10-08,2013-10-23,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,FISHER & PAYKEL,7.5,72,664,,74.22,False,Dual,Thailand,True,,Non Drum,,33.33,No,Top,Agitator,WA75T65GW*,AS/NZS 2040.1:2005/Amdt 3:2010,2.09906,2.0,0.0005,1.2,"Regular, Auto, Warm/Cold, Eco","Australia,Fiji,New Zealand",0.0,46034,Superseded,50.0,107.54,Non-Drum,0.62,,2014-10-08,2013-10-23,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Haier,5,66,412,"Normal, Soak, Large, Cold",89.82,False,Dual,China,True,,Non Drum,,20.61,No,Top,Agitator,HWM50TLF,AS/NZS 2040.1:2005/Amdt 3:2010,1.8319,1.5,0.0,0.0,"Normal, Soak, Large, Warm",New Zealand,0.0,47164,Superseded,79.0,110.43,Non-Drum,0.97,,2014-12-21,2013-10-23,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,FISHER & PAYKEL,5.5,54,495,"Regular, High, Cold, Eco",50.93,False,Dual,Thailand,False,,Non Drum,,25.92,No,Top,Agitator,MW512; WA55T56M*,AS/NZS 2040.1:2005/Amdt 3:2010,1.94255,1.5,0.004,1.2,"Regular, High, Warm, Eco","Australia,New Zealand",0.0,44929,Superseded,43.0,76.86,Non-Drum,0.63,,2014-09-06,2013-10-23,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ELBA,5.5,54,495,"Regular, High, Cold, Eco",50.93,False,Dual,Thailand,False,,Non Drum,,25.92,No,Top,Agitator,MW512; WA55T56M*,AS/NZS 2040.1:2005/Amdt 3:2010,1.94255,1.5,0.004,1.2,"Regular, High, Warm, Eco","Australia,New Zealand",0.0,44879,Superseded,43.0,76.86,Non-Drum,0.63,,2014-09-06,2013-10-23,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ELBA,5.5,58,491,"Normal, High, Cold",84.68,False,Dual,China,True,,Non Drum,,26.1,No,Top,Agitator,WA55T57W1,AS/NZS 2040.1:2005/Amdt 3:2010,1.80384,1.5,0.0,0.0,"Normal, High, Warm",New Zealand,0.0,37927,Superseded,53.0,110.78,Non-Drum,0.8,,2014-07-14,2013-10-23,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,FISHER & PAYKEL,5.5,59,487,,54.25,False,Dual,Thailand,True,,Non Drum,,23.67,No,Top,Agitator,WA55T56GW*,AS/NZS 2040.1:2005/Amdt 3:2010,2.12628,2.0,0.0006,1.2,Regular; Auto; Warm/Cold; Eco,"Australia,Fiji,New Zealand",0.0,46058,Approved,49.0,77.92,Non-Drum,0.61,,2014-10-08,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,7,,180,Normal 40c,60.0,False,Cold,"Sweden,Slovenia",True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6888,AS/NZS 2040.1:2005/Amdt 3:2010,5.03329514733,5.0,0.21,2.1,Normal 40c,Australia,0.28,72111,Approved,186.0,60.0,Drum,0.49,595.0,2018-07-11,,Single product class,Available,http://asko.com.au/,http://www.asko.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,7,,180,Normal 40c,60.0,False,Cold,"Sweden,Slovenia",True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6444,AS/NZS 2040.1:2005/Amdt 3:2010,5.03329514733,5.0,0.21,2.1,Normal 40c,Australia,0.28,72111,Approved,186.0,60.0,Drum,0.49,595.0,2018-07-11,,Single product class,Available,http://asko.com.au/,http://www.asko.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,7,,180,Normal 40c,60.0,False,Cold,"Sweden,Slovenia",True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6564,AS/NZS 2040.1:2005/Amdt 3:2010,5.03329514733,5.0,0.21,2.1,Normal 40c,Australia,0.28,72111,Approved,186.0,60.0,Drum,0.49,595.0,2018-07-11,,Single product class,Available,http://asko.com.au/,http://www.asko.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,7,,180,Normal 40c,60.0,False,Cold,"Sweden,Slovenia",True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6884,AS/NZS 2040.1:2005/Amdt 3:2010,5.03329514733,5.0,0.21,2.1,Normal 40c,Australia,0.28,72111,Approved,186.0,60.0,Drum,0.49,595.0,2018-07-11,,Single product class,Available,http://asko.com.au/,http://www.asko.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ASKO,7,,180,Normal 40c,60.0,False,Cold,"Sweden,Slovenia",True,595.0,Drum,850.0,0.0,Yes on the warm wash program only,Front,Drum,W6984,AS/NZS 2040.1:2005/Amdt 3:2010,5.03329514733,5.0,0.21,2.1,Normal 40c,Australia,0.28,72111,Approved,186.0,60.0,Drum,0.49,595.0,2018-07-11,,Single product class,Available,http://asko.com.au/,http://www.asko.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,FISHER & PAYKEL,10,105,350,,,False,Dual,Thailand,True,,Non Drum,,,No,Top,Agitator,WA1068G1,AS/NZS 2040.1:2005/Amdt 3:2010,4.162456025,4.0,0.0004,1.2,"Regular, Auto, Warm/Cold, Eco","Australia,New Zealand",,65342,Approved,71.0,0.0,Non-Drum,0.6,,2017-06-05,,Single product class,Available,http://www.fisherpaykel.co.nz/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,FISHER & PAYKEL,6.5,66,562,,62.0,False,Dual,Thailand,True,,Non Drum,,29.0,No,Top,Agitator,MW613,AS/NZS 2040.1:2005/Amdt 3:2010,2.03097,2.0,0.001,1.1,Regular; High; Warm; Eco,"Australia,New Zealand",0.0,57815,Approved,44.0,92.0,Non-Drum,0.65,,2016-05-24,,Single product class,Available,http://www.fisherpaykel.co.nz/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,FISHER & PAYKEL,6.5,66,562,,62.0,False,Dual,Thailand,True,,Non Drum,,29.0,No,Top,Agitator,WA65T60M,AS/NZS 2040.1:2005/Amdt 3:2010,2.03097,2.0,0.001,1.1,Regular; High; Warm; Eco,"Australia,New Zealand",0.0,57815,Approved,44.0,92.0,Non-Drum,0.65,,2016-05-24,,Single product class,Available,http://www.fisherpaykel.co.nz/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Smeg,8,876,876,"Cotton 75 deg, prewash, intensive, 1400rpm",92.1,True,Cold,Italy,True,600.0,Drum,850.0,0.4,Yes on both the warm and cold wash programs,Front,,SAWD814,AS/NZS 2040.1:2005/Amdt 3:2010,1.51004827377,1.5,2e-05,0.88,"Cotton 75 deg, prewash, intensive, 1400rpm","Australia,New Zealand",0.87,69150,Approved,152.27,92.5,Drum,0.53539,595.0,2017-11-16,,Single product class,Available,http://www.jp-industries.com/,http://www.smeg.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,WHIRLPOOL,9,,390,,,False,Cold,China,True,600.0,Drum,850.0,,Yes on both the warm and cold wash programs,Front,,WFS1290CW,AS/NZS 2040.1:2005/Amdt 3:2010,3.69753112924,3.5,0.00045,1.43,"Cotton 60C, 1200rpm","Australia,Fiji,New Zealand",0.09,70562,Approved,245.0,0.0,Drum,0.61,595.0,2018-06-24,,Single product class,Unavailable,http://www.whirlpool.com.au/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Teco,8,0,586,-,0.0,False,Dual,China,True,625.0,Non Drum,1000.0,0.0,No,Top,Impeller,TWM80TAMMBD,AS/NZS 2040.1:2005/Amdt 3:2010,2.35101820651,2.0,0.0,0.01,"Normal, Water Level 5,Water Temp Warm","Australia,Fiji,New Zealand",0.01,77938,Approved,65.46,0.0,Non-Drum,0.731,601.0,2019-02-18,,Single product class,Unavailable,http://www.teco.com.au/,http://www.teco.com.au/
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,BOSCH,8,0,320,,0.0,False,Cold,Germany,True,,Drum,,0.0,Yes on the warm wash program only,Front,,WAY32540AU,AS/NZS 2040.1:2005/Amdt 3:2010,4.04102408531,4.0,0.0028776,0.03,"Cotton, Eco, 60°C, 1600rpm","Australia,New Zealand",0.03,65825,Approved,238.0,0.0,Drum,0.51873,,2017-05-23,,Single product class,Available,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,BOSCH,8,0,320,,0.0,False,Cold,Germany,True,,Drum,,0.0,Yes on the warm wash program only,Front,,WAY32840AU,AS/NZS 2040.1:2005/Amdt 3:2010,4.04102408531,4.0,0.0028776,0.03,"Cotton, Eco, 60°C, 1600rpm","Australia,New Zealand",0.03,65825,Approved,238.0,0.0,Drum,0.51873,,2017-05-23,,Single product class,Available,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,9,173,253,"e Cotton, Cold, 2 Rinses, Intensive, 1600rpm",71.4,False,Cold,"""Korea, Republic of""",True,,Drum,,0.0,Yes on the warm wash program only,Front,,WW90H9600EW,AS/NZS 2040.1:2005/Amdt 3:2010,4.60041212171,4.5,9e-05,0.4,"e Cotton, 40°C, 2 Rinses, Intensive, 1600rpm","Australia,Fiji,New Zealand",0.4,79546,Approved,239.0,71.4,Drum,0.59571,,2019-03-21,,Single product class,Available,,http://www.samsung.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Westinghouse,6,78,500,"Regular wash, Full water level, Cold temp, No soak, Eco rinse",76.2,False,Dual,Thailand,False,,Drum,,0.0,No,Top,Agitator,WWT6041,AS/NZS 2040.1:2005/Amdt 3:2010,2.0476605203,2.0,0.0,1.264,"Regular wash, Full water level, Warm temp, No soak, Eco rinse",New Zealand,0.634,79017,Approved,67.1,76.2,Non-Drum,0.72,,2019-03-03,,Single product class,Available,,http://www.westinghouse.com.au/
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Teco,10,0,973,-,0.0,False,Dual,China,False,718.0,Non Drum,1023.0,0.0,No,Top,Agitator,TWM100TAAMMBD,AS/NZS 2040.1:2005/Amdt 3:2010,1.6268685587,1.5,0.0,2.32,"Soiled, Water Level 8","Australia,Fiji,New Zealand",2.32,77978,Approved,132.89,0.0,Non-Drum,0.76,686.0,2019-02-14,,Single product class,Unavailable,http://www.teco.com.au/,http://www.teco.com.au/
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Fulgor,8,0,241,,,True,Cold,Italy,True,,Drum,,,Yes on the warm wash program only,Front,,WD 8011,AS/NZS 2040.1:2005/Amdt 3:2010,4.5264877191,4.5,0.000405,1.58,"Cotton Linen, 40°C, Long wash time, 1400 RPM","Australia,Fiji,New Zealand",0.18,77792,Approved,186.86,0.0,Drum,0.56972,,2019-03-13,,Single product class,Available,http://www.fulgor.com.au/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ELECTROLUX,8,,306,,,False,Cold,Thailand,True,,Drum,,,Yes on the warm wash program only,Front,,EWF12832,AS/NZS 2040.1:2005/Amdt 3:2010,4.02655196219,4.0,0.0,0.461,Energy Saver 60deg,"Australia,Fiji,New Zealand,Other",0.024,69951,Approved,239.0,0.0,Drum,0.58,,2018-02-08,,Single product class,Available,,http://www.electrolux.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ELECTROLUX,8.5,,314,,,False,Cold,Thailand,True,,Drum,,,Yes on the warm wash program only,Front,,EWF12822,AS/NZS 2040.1:2005/Amdt 3:2010,4.11725391342,4.0,0.0,0.388,Energy Saver 60deg,"Australia,Fiji,New Zealand,Other",0.596,69966,Approved,286.0,0.0,Drum,0.57,,2018-01-18,,Single product class,Available,,http://www.electrolux.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,ELECTROLUX,9,,436,,,False,Cold,Thailand,True,,Drum,,,Yes on the warm wash program only,Front,,EWF14912,AS/NZS 2040.1:2005/Amdt 3:2010,3.54199843016,3.5,0.0,0.433,Energy Saver 60deg,"Australia,Fiji,New Zealand,Other",0.608,69999,Approved,294.0,0.0,Drum,0.56,,2018-01-03,,Single product class,Available,,http://www.electrolux.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,10,207,487,"Water Saving, Cold, 2 Rinses, and 1200rpm",83.7,True,Dual,"""Korea, Republic of""",True,,Drum,,0.4,Yes on the warm wash program only,Front,,WD10F7S7SRP,AS/NZS 2040.1:2005/Amdt 3:2010,3.51925419667,3.5,3e-05,0.46,"Water Saving, 40°C, 2 Rinses, 1200rpm","Australia,Fiji,New Zealand",0.42,72025,Approved,214.0,84.1,Drum,0.56508,,2018-05-22,,Single product class,Available,,http://www.samsung.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,8.5,150,325,": e Cotton, Cold, Bubble, Intensive, 2 Rinses, 1400rpm",65.2,False,Cold,China,True,,Drum,,0.4,Yes on the warm wash program only,Front,,WW85H5400EW  ,AS/NZS 2040.1:2005/Amdt 3:2010,4.05871810919,4.0,4e-05,0.43,"e Cotton, 40°C, Bubble, Intensive,  2 Rinses, 1400rpm","Australia,Fiji,New Zealand",0.43,79751,Approved,290.0,65.6,Drum,0.56216,,2019-03-29,,Single product class,Available,,http://www.samsung.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,DAEWOO,8.5,188,280,"Normal, Cold, 1400 rpm.",66.2,False,Cold,"""Korea, Republic of""",True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,DWD-LD1412,AS/NZS 2040.1:2005/Amdt 3:2010,4.37228161753,4.0,0.0,0.37,"Normal, 40 deg C, 1400 rpm","Australia,New Zealand",0.37,50880,Approved,242.84,67.2,Drum,0.56,,2015-06-02,,Single product class,Unavailable,,http://Daewoo Electronics Corp.
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,DAEWOO,8.5,188,280,"Normal, Cold, 1400 rpm.",66.2,False,Cold,"""Korea, Republic of""",True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,DWD-LD1411,AS/NZS 2040.1:2005/Amdt 3:2010,4.37228161753,4.0,0.0,0.37,"Normal, 40 deg C, 1400 rpm","Australia,New Zealand",0.37,50880,Approved,242.84,67.2,Drum,0.56,,2015-06-02,,Single product class,Unavailable,,http://Daewoo Electronics Corp.
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,DAEWOO,8.5,188,280,"Normal, Cold, 1400 rpm.",66.2,False,Cold,"""Korea, Republic of""",True,,Drum,,1.0,Yes on the warm wash program only,Front,Drum,DWC-LD1412,AS/NZS 2040.1:2005/Amdt 3:2010,4.37228161753,4.0,0.0,0.37,"Normal, 40 deg C, 1400 rpm","Australia,New Zealand",0.37,50880,Approved,242.84,67.2,Drum,0.56,,2015-06-02,,Single product class,Unavailable,,http://Daewoo Electronics Corp.
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Fulgor,8,0,238,,,False,Cold,Italy,True,,Drum,,,Yes on the warm wash program only,Front,,WMF 8010,AS/NZS 2040.1:2005/Amdt 3:2010,4.53534795728,4.5,5e-05,1.86,"Cottons, 40°C, Long wash time, 1600 RPM","Australia,Fiji,New Zealand",0.17,77791,Approved,179.36,0.0,Drum,0.57677,,2019-03-13,,Single product class,Available,http://www.fulgor.com.au/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,BEKO,9,,350,,,False,Cold,Turkey,True,600.0,Drum,840.0,,Yes on the warm wash program only,Front,,WMY 9048 LB1,AS/NZS 2040.1:2005/Amdt 3:2010,4.01180111949,4.0,0.000187,0.386,"Cottons Eco, 40°C, 1400rpm","Australia,New Zealand",0.383,79027,Approved,254.0,0.0,Drum,0.57,600.0,2019-02-20,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,7.5,90,570,"Water Saving, Cold, Mid Power Wash and Water Level 10",71.7,False,Dual,Thailand,True,,Non Drum,,0.4,No,Top,Impeller,WA75F5S6,AS/NZS 2040.1:2005/Amdt 3:2010,2.35168837855,2.0,3.8e-05,0.66,"Water Saving, Hot & Cold, Mid Power Wash and Water Level 10","Australia,Fiji,New Zealand",0.66,71450,Approved,115.0,72.1,Non-Drum,0.64939,,2018-04-13,,Single product class,Available,,http://www.samsung.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Smart,7.5,,405,,,False,Dual,China,True,565.0,Drum,855.0,,Yes on the warm wash program only,Front,,SWM751F,AS/NZS 2040.1:2005/Amdt 3:2010,3.1908544921,3.0,0.0,2.015,Cotton 60°C,Australia,0.027,77403,Approved,217.1,0.0,Drum,0.628,595.0,2019-04-15,,Single product class,Available,,http://www.appliancesoutlet.com.au/
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,BEKO,10,,380,,,False,Dual,Turkey,True,625.0,Drum,840.0,,Yes on the warm wash program only,Front,Drum,WMY 1048 LB1,AS/NZS 2040.1:2005/Amdt 3:2010,4.01868577079,4.0,0.00017,0.3777,Cottons Eco; 40°C; 1400rpm,"Australia,New Zealand",0.3818,81076,Approved,268.77,0.0,Drum,0.58991,600.0,2019-05-27,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,CellSun,6.5,,586,course custom,,False,Dual,China,True,575.0,Non Drum,930.0,,No,Top,,CSXQB65-M1155,AS/NZS 2040.1:2005/Amdt 3:2010,1.87972967186,1.5,0.0,1.23,course custom,Australia,1.23,80735,Approved,68.0,0.0,Drum,69.0,570.0,2019-05-28,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,7.5,195,350,"e Cotton, Cold, Bubble, Intensive, 2 Rinses, 1200rpm",59.3,False,Cold,China,True,,Drum,,0.4,Yes on the warm wash program only,Front,,WW75H5290EW,AS/NZS 2040.1:2005/Amdt 3:2010,3.54428291012,3.5,0.0,0.45,"e Cotton, 40°C, Bubble, Intensive, 2 Rinses, 1200rpm","Australia,Fiji,New Zealand",0.45,79746,Approved,279.0,59.7,Drum,0.61039,,2019-04-02,,Single product class,Available,,http://www.samsung.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,Hafele,7,75,312,standard cotton + temp 20,58.4,True,Dual,China,True,640.0,Drum,845.0,0.0,Yes on the warm wash program only,Front,,533.98.001,AS/NZS 2040.1:2005/Amdt 3:2010,3.55863830262,3.5,0.0,1.12,Cotton 60 warm wash program 1200rpm,"Australia,Fiji,New Zealand",0.94,79549,Approved,228.0,58.4,Drum,66.0,595.0,2019-04-14,,Single product class,Available,,http://www.hafele.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HELLER,7,99,572,Normal,70.0,False,Dual,China,True,580.0,Non Drum,950.0,29.0,No,Top,Impeller,HTLW7,AS/NZS 2040.1:2005/Amdt 3:2010,1.94208863198,1.5,0.88,0.88,Normal,"Australia,Fiji",0.88,79325,Approved,89.0,99.0,Non-Drum,87.8,560.0,2019-03-21,,Single product class,Unavailable,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au 
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,8.5,205,295,"e Cotton, Cold, Bubble, Intensive, 2 Rinses, 1400rpm",71.0,False,Cold,China,True,,Drum,,0.4,Yes on the warm wash program only,Front,,WW85H7410EW ,AS/NZS 2040.1:2005/Amdt 3:2010,4.19238216011,4.0,8e-05,0.48,"e Cotton, 40°C, Bubble, Intensive, 2 Rinses,  1400rpm","Australia,Fiji,New Zealand",0.49,79750,Approved,277.0,71.4,Drum,0.59684,,2019-03-29,,Single product class,Available,,http://www.samsung.com.au
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,HIGHLANDER,6,58,265,"Cotton""snowflake""",66.15,False,Dual,China,True,,Drum,,0.0,Yes on the warm wash program only,Front,,XQG60-A208TE,AS/NZS 2040.1:2005/Amdt 3:2010,3.47240571446,3.0,0.00013,0.4,Cotton standard 40,"Australia,Fiji,New Zealand",0.4,75463,Approved,186.0,66.15,Drum,0.73,,2019-04-22,,Single product class,Unavailable,http://www.crossmarkasia.com/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,WHIRLPOOL,7.5,,430,,,False,Dual,China,True,,Drum,,,Yes on both the warm and cold wash programs,Front,Drum,WFS1274C*,AS/NZS 2040.1:2005/Amdt 3:2010,3.03080535297,3.0,0.0,2.06,Cotton 60 degree C; Eco; 1200 rpm,"Australia,Fiji,New Zealand",0.1,65611,Approved,233.62,0.0,Drum,0.64402,,2017-05-23,,Single product class,Unavailable,http://www.whirlpool.com.au/,
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SIEMENS,8,0,320,,0.0,False,Cold,Germany,True,,Drum,,0.0,Yes on the warm wash program only,Front,,WM16Y890AU,AS/NZS 2040.1:2005/Amdt 3:2010,4.04102408531,4.0,0.0028776,0.03,"Cotton, Eco, 60°C, 1600rpm","Australia,New Zealand",0.03,65041,Approved,238.0,0.0,Drum,0.51873,,2017-05-23,,Single product class,Unavailable,,http://www.siemens-home.com.au/
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SIEMENS,8,0,320,,0.0,False,Cold,Germany,True,,Drum,,0.0,Yes on the warm wash program only,Front,,WM16Y790AU,AS/NZS 2040.1:2005/Amdt 3:2010,4.04102408531,4.0,0.0028776,0.03,"Cotton, Eco, 60°C, 1600rpm","Australia,New Zealand",0.03,65041,Approved,238.0,0.0,Drum,0.51873,,2017-05-23,,Single product class,Unavailable,,http://www.siemens-home.com.au/
